state,date,precipitation,year,month
Sergipe,2012-10-31,69.5,2012,10
Sergipe,2012-11-30,5.6,2012,11
Sergipe,2012-12-31,2.0,2012,12
Sergipe,2013-01-31,6.0,2013,1
Sergipe,2013-02-28,7.8,2013,2
Sergipe,2013-03-31,10.8,2013,3
Sergipe,2013-04-30,195.8,2013,4
Sergipe,2013-05-31,115.4,2013,5
Sergipe,2013-06-30,146.9,2013,6
Sergipe,2013-07-31,120.3,2013,7
Sergipe,2013-08-31,117.6,2013,8
Sergipe,2013-09-30,24.8,2013,9
Sergipe,2013-10-31,45.9,2013,10
Sergipe,2013-11-30,24.2,2013,11
Sergipe,2013-12-31,65.2,2013,12
Sergipe,2014-01-31,15.8,2014,1
Sergipe,2014-02-28,59.6,2014,2
Sergipe,2014-03-31,78.4,2014,3
Sergipe,2014-04-30,153.0,2014,4
Sergipe,2014-05-31,127.0,2014,5
Sergipe,2014-06-30,89.7,2014,6
Sergipe,2014-07-31,156.3,2014,7
Sergipe,2014-08-31,62.9,2014,8
Sergipe,2014-09-30,38.2,2014,9
Sergipe,2014-10-31,35.7,2014,10
Sergipe,2014-11-30,44.3,2014,11
Sergipe,2014-12-31,9.0,2014,12
Sergipe,2015-01-31,25.5,2015,1
Sergipe,2015-02-28,38.4,2015,2
Sergipe,2015-03-31,44.4,2015,3
Sergipe,2015-04-30,91.6,2015,4
Sergipe,2015-05-31,282.1,2015,5
Sergipe,2015-06-30,149.4,2015,6
Sergipe,2015-07-31,171.1,2015,7
Sergipe,2015-08-31,74.4,2015,8
Sergipe,2015-09-30,10.8,2015,9
Sergipe,2015-10-31,31.8,2015,10
Sergipe,2015-11-30,6.8,2015,11
Sergipe,2015-12-31,26.0,2015,12
Sergipe,2016-01-31,83.1,2016,1
Sergipe,2016-02-29,50.7,2016,2
Sergipe,2016-03-31,28.7,2016,3
Sergipe,2016-04-30,39.2,2016,4
Sergipe,2016-05-31,148.3,2016,5
Sergipe,2016-06-30,203.2,2016,6
Sergipe,2016-07-31,41.8,2016,7
Sergipe,2016-08-31,47.8,2016,8
Sergipe,2016-09-30,37.4,2016,9
Sergipe,2016-10-31,13.0,2016,10
Sergipe,2016-11-30,8.6,2016,11
Sergipe,2016-12-31,33.2,2016,12
Sergipe,2017-01-31,6.6,2017,1
Sergipe,2017-02-28,15.0,2017,2
Sergipe,2017-03-31,40.3,2017,3
Sergipe,2017-04-30,120.0,2017,4
Sergipe,2017-05-31,306.0,2017,5
Sergipe,2017-06-30,144.6,2017,6
Sergipe,2017-07-31,174.1,2017,7
Sergipe,2017-08-31,78.2,2017,8
Sergipe,2017-09-30,191.7,2017,9
Sergipe,2017-10-31,74.9,2017,10
Sergipe,2017-11-30,28.2,2017,11
Alagoas,1998-01-31,71.3,1998,1
Alagoas,1998-02-28,17.6,1998,2
Alagoas,1998-03-31,23.8,1998,3
Alagoas,1998-04-30,101.3,1998,4
Alagoas,1998-05-31,241.0,1998,5
Alagoas,1998-06-30,162.2,1998,6
Alagoas,1998-07-31,193.1,1998,7
Alagoas,1998-08-31,181.5,1998,8
Alagoas,1998-09-30,44.4,1998,9
Alagoas,1998-10-31,36.6,1998,10
Alagoas,1998-11-30,0.7,1998,11
Alagoas,1998-12-31,16.3,1998,12
Alagoas,1999-01-31,21.3,1999,1
Alagoas,1999-02-28,42.2,1999,2
Alagoas,1999-03-31,49.4,1999,3
Alagoas,1999-04-30,44.9,1999,4
Alagoas,1999-05-31,216.6,1999,5
Alagoas,1999-06-30,208.9,1999,6
Alagoas,1999-07-31,232.6,1999,7
Alagoas,1999-08-31,137.7,1999,8
Alagoas,1999-09-30,89.2,1999,9
Alagoas,1999-10-31,160.1,1999,10
Alagoas,1999-11-30,21.6,1999,11
Alagoas,1999-12-31,33.0,1999,12
Alagoas,2000-01-31,90.0,2000,1
Alagoas,2000-02-29,151.0,2000,2
Alagoas,2000-03-31,136.0,2000,3
Alagoas,2000-04-30,404.2,2000,4
Alagoas,2000-05-31,300.3,2000,5
Alagoas,2000-06-30,235.4,2000,6
Alagoas,2000-07-31,393.5,2000,7
Alagoas,2000-08-31,300.2,2000,8
Alagoas,2000-09-30,426.9,2000,9
Alagoas,2000-10-31,64.2,2000,10
Alagoas,2000-11-30,55.7,2000,11
Alagoas,2001-01-31,27.6,2001,1
Alagoas,2001-02-28,16.5,2001,2
Alagoas,2001-03-31,64.4,2001,3
Alagoas,2001-04-30,128.8,2001,4
Alagoas,2001-05-31,49.9,2001,5
Alagoas,2001-06-30,413.4,2001,6
Alagoas,2001-07-31,271.2,2001,7
Alagoas,2001-08-31,198.7,2001,8
Alagoas,2001-09-30,52.0,2001,9
Alagoas,2001-10-31,171.8,2001,10
Alagoas,2001-11-30,94.5,2001,11
Alagoas,2001-12-31,115.9,2001,12
Alagoas,2002-01-31,356.5,2002,1
Alagoas,2002-02-28,91.7,2002,2
Alagoas,2002-03-31,201.7,2002,3
Alagoas,2002-04-30,133.8,2002,4
Alagoas,2002-05-31,360.2,2002,5
Alagoas,2002-06-30,408.8,2002,6
Alagoas,2002-07-31,109.9,2002,7
Alagoas,2002-08-31,177.1,2002,8
Alagoas,2002-09-30,44.8,2002,9
Alagoas,2002-10-31,32.9,2002,10
Alagoas,2002-11-30,91.9,2002,11
Alagoas,2002-12-31,3.0,2002,12
Alagoas,2003-01-31,37.2,2003,1
Alagoas,2003-02-28,78.2,2003,2
Alagoas,2003-03-31,135.7,2003,3
Alagoas,2003-04-30,124.7,2003,4
Alagoas,2003-05-31,179.4,2003,5
Alagoas,2003-06-30,238.3,2003,6
Alagoas,2003-07-31,229.1,2003,7
Alagoas,2003-08-31,144.5,2003,8
Alagoas,2003-09-30,139.3,2003,9
Alagoas,2003-10-31,75.9,2003,10
Alagoas,2003-11-30,72.2,2003,11
Alagoas,2003-12-31,18.9,2003,12
Alagoas,2004-01-31,222.8,2004,1
Alagoas,2004-02-29,152.0,2004,2
Alagoas,2004-03-31,166.6,2004,3
Alagoas,2004-04-30,129.5,2004,4
Alagoas,2004-05-31,157.4,2004,5
Alagoas,2004-06-30,716.4,2004,6
Alagoas,2004-07-31,318.4,2004,7
Alagoas,2004-08-31,204.5,2004,8
Alagoas,2004-09-30,163.3,2004,9
Alagoas,2004-10-31,32.9,2004,10
Alagoas,2004-11-30,18.9,2004,11
Alagoas,2004-12-31,5.1,2004,12
Alagoas,2005-01-31,5.9,2005,1
Alagoas,2005-02-28,50.8,2005,2
Alagoas,2005-03-31,56.4,2005,3
Alagoas,2005-04-30,126.2,2005,4
Alagoas,2005-05-31,394.0,2005,5
Alagoas,2005-06-30,346.6,2005,6
Alagoas,2005-07-31,162.0,2005,7
Alagoas,2005-08-31,211.9,2005,8
Alagoas,2005-09-30,44.0,2005,9
Alagoas,2005-10-31,32.4,2005,10
Alagoas,2005-11-30,12.1,2005,11
Alagoas,2005-12-31,91.5,2005,12
Alagoas,2006-01-31,57.8,2006,1
Alagoas,2006-02-28,10.6,2006,2
Alagoas,2006-03-31,114.2,2006,3
Alagoas,2006-04-30,157.1,2006,4
Alagoas,2006-05-31,590.1,2006,5
Alagoas,2006-06-30,349.4,2006,6
Alagoas,2006-07-31,234.4,2006,7
Alagoas,2006-08-31,119.0,2006,8
Alagoas,2006-09-30,135.5,2006,9
Alagoas,2006-10-31,66.6,2006,10
Alagoas,2006-11-30,38.4,2006,11
Alagoas,2006-12-31,15.6,2006,12
Alagoas,2007-01-31,0.0,2007,1
Alagoas,2007-02-28,0.0,2007,2
Alagoas,2008-09-30,5.8,2008,9
Alagoas,2008-10-31,64.3,2008,10
Alagoas,2008-11-30,13.2,2008,11
Alagoas,2008-12-31,20.7,2008,12
Alagoas,2009-01-31,35.0,2009,1
Alagoas,2009-02-28,222.1,2009,2
Alagoas,2009-03-31,205.8,2009,3
Alagoas,2009-04-30,190.1,2009,4
Alagoas,2009-05-31,788.5,2009,5
Alagoas,2009-06-30,462.1,2009,6
Alagoas,2009-07-31,273.3,2009,7
Alagoas,2009-08-31,331.5,2009,8
Alagoas,2009-09-30,103.7,2009,9
Alagoas,2009-10-31,14.9,2009,10
Alagoas,2009-11-30,16.8,2009,11
Alagoas,2009-12-31,30.5,2009,12
Alagoas,2010-01-31,212.3,2010,1
Alagoas,2010-02-28,175.0,2010,2
Alagoas,2010-03-31,151.1,2010,3
Alagoas,2010-04-30,172.5,2010,4
Alagoas,2010-05-31,152.1,2010,5
Alagoas,2010-06-30,713.0,2010,6
Alagoas,2010-07-31,257.0,2010,7
Alagoas,2010-08-31,188.0,2010,8
Alagoas,2010-09-30,146.8,2010,9
Alagoas,2010-10-31,96.8,2010,10
Alagoas,2010-11-30,5.7,2010,11
Alagoas,2010-12-31,22.2,2010,12
Alagoas,2011-01-31,142.1,2011,1
Alagoas,2011-02-28,122.7,2011,2
Alagoas,2011-03-31,17.5,2011,3
Alagoas,2011-04-30,595.4,2011,4
Alagoas,2011-05-31,397.3,2011,5
Alagoas,2011-06-30,235.0,2011,6
Alagoas,2011-07-31,366.2,2011,7
Alagoas,2011-08-31,209.1,2011,8
Alagoas,2011-09-30,111.1,2011,9
Alagoas,2011-10-31,49.8,2011,10
Alagoas,2011-11-30,112.3,2011,11
Alagoas,2011-12-31,14.2,2011,12
Alagoas,2012-01-31,189.9,2012,1
Alagoas,2012-02-29,67.8,2012,2
Alagoas,2012-03-31,139.9,2012,3
Alagoas,2012-04-30,56.6,2012,4
Alagoas,2012-05-31,85.3,2012,5
Alagoas,2012-06-30,272.8,2012,6
Alagoas,2012-07-31,271.3,2012,7
Alagoas,2012-08-31,154.4,2012,8
Alagoas,2012-09-30,27.0,2012,9
Alagoas,2012-10-31,69.8,2012,10
Alagoas,2012-11-30,0.0,2012,11
Alagoas,2012-12-31,13.8,2012,12
Alagoas,2013-01-31,63.6,2013,1
Alagoas,2013-02-28,12.4,2013,2
Alagoas,2013-03-31,25.6,2013,3
Alagoas,2013-04-30,174.4,2013,4
Alagoas,2013-05-31,266.3,2013,5
Alagoas,2013-06-30,252.3,2013,6
Alagoas,2013-07-31,388.8,2013,7
Alagoas,2013-08-31,174.9,2013,8
Alagoas,2013-09-30,97.4,2013,9
Alagoas,2013-10-31,218.6,2013,10
Alagoas,2013-11-30,111.7,2013,11
Alagoas,2013-12-31,11.4,2013,12
Alagoas,2014-01-31,52.1,2014,1
Alagoas,2014-02-28,117.4,2014,2
Alagoas,2014-03-31,53.5,2014,3
Alagoas,2014-04-30,152.9,2014,4
Alagoas,2014-05-31,396.4,2014,5
Alagoas,2014-06-30,181.4,2014,6
Alagoas,2014-07-31,223.3,2014,7
Alagoas,2014-08-31,162.6,2014,8
Alagoas,2014-09-30,142.6,2014,9
Alagoas,2014-10-31,273.3,2014,10
Alagoas,2014-11-30,50.5,2014,11
Alagoas,2014-12-31,31.7,2014,12
Alagoas,2015-01-31,29.0,2015,1
Alagoas,2015-02-28,108.5,2015,2
Alagoas,2015-03-31,58.6,2015,3
Alagoas,2015-04-30,17.6,2015,4
Alagoas,2015-05-31,223.8,2015,5
Alagoas,2015-06-30,347.9,2015,6
Alagoas,2015-07-31,312.8,2015,7
Alagoas,2015-08-31,163.8,2015,8
Alagoas,2015-09-30,42.8,2015,9
Alagoas,2015-10-31,53.4,2015,10
Alagoas,2015-11-30,1.6,2015,11
Alagoas,2015-12-31,73.4,2015,12
Alagoas,2016-01-31,160.0,2016,1
Alagoas,2016-02-29,62.2,2016,2
Alagoas,2016-03-31,152.8,2016,3
Alagoas,2016-04-30,142.7,2016,4
Alagoas,2016-05-31,312.3,2016,5
Alagoas,2016-06-30,171.3,2016,6
Alagoas,2016-07-31,136.5,2016,7
Alagoas,2016-08-31,94.1,2016,8
Alagoas,2016-09-30,63.9,2016,9
Alagoas,2016-10-31,13.2,2016,10
Alagoas,2016-11-30,22.5,2016,11
Alagoas,2016-12-31,29.6,2016,12
Alagoas,2017-01-31,53.1,2017,1
Alagoas,2017-02-28,20.0,2017,2
Alagoas,2017-03-31,62.4,2017,3
Alagoas,2017-04-30,244.9,2017,4
Alagoas,2017-05-31,813.2,2017,5
Alagoas,2017-06-30,551.7,2017,6
Alagoas,2017-07-31,645.8,2017,7
Alagoas,2017-08-31,316.7,2017,8
Alagoas,2017-09-30,186.3,2017,9
Alagoas,2017-10-31,67.5,2017,10
Alagoas,2017-11-30,14.5,2017,11
Tocantins,1998-01-31,197.8,1998,1
Tocantins,1998-02-28,239.5,1998,2
Tocantins,1998-03-31,282.3,1998,3
Tocantins,1998-04-30,84.0,1998,4
Tocantins,1998-05-31,45.9,1998,5
Tocantins,1998-06-30,0.0,1998,6
Tocantins,1998-07-31,0.0,1998,7
Tocantins,1998-08-31,0.0,1998,8
Tocantins,1998-09-30,15.7,1998,9
Tocantins,1998-10-31,69.8,1998,10
Tocantins,1998-11-30,305.1,1998,11
Tocantins,1998-12-31,241.1,1998,12
Tocantins,1999-01-31,391.7,1999,1
Tocantins,1999-02-28,243.1,1999,2
Tocantins,1999-03-31,242.0,1999,3
Tocantins,1999-04-30,159.7,1999,4
Tocantins,1999-05-31,64.8,1999,5
Tocantins,1999-06-30,0.0,1999,6
Tocantins,1999-07-31,0.0,1999,7
Tocantins,1999-08-31,0.0,1999,8
Tocantins,1999-09-30,0.0,1999,9
Tocantins,1999-10-31,142.9,1999,10
Tocantins,1999-11-30,441.7,1999,11
Tocantins,1999-12-31,594.7,1999,12
Tocantins,2000-01-31,288.3,2000,1
Tocantins,2000-02-29,526.7,2000,2
Tocantins,2000-03-31,286.9,2000,3
Tocantins,2000-04-30,134.0,2000,4
Tocantins,2000-05-31,42.2,2000,5
Tocantins,2000-06-30,0.0,2000,6
Tocantins,2000-07-31,21.1,2000,7
Tocantins,2000-08-31,3.7,2000,8
Tocantins,2000-09-30,46.3,2000,9
Tocantins,2000-10-31,142.4,2000,10
Tocantins,2000-11-30,284.1,2000,11
Tocantins,2000-12-31,430.3,2000,12
Tocantins,2001-01-31,234.4,2001,1
Tocantins,2001-02-28,147.3,2001,2
Tocantins,2001-03-31,387.5,2001,3
Tocantins,2001-04-30,117.4,2001,4
Tocantins,2001-05-31,22.2,2001,5
Tocantins,2001-06-30,1.2,2001,6
Tocantins,2001-07-31,0.0,2001,7
Tocantins,2001-08-31,0.0,2001,8
Tocantins,2001-09-30,129.1,2001,9
Tocantins,2001-10-31,373.4,2001,10
Tocantins,2001-11-30,420.4,2001,11
Tocantins,2001-12-31,338.6,2001,12
Tocantins,2002-01-31,431.7,2002,1
Tocantins,2002-02-28,195.1,2002,2
Tocantins,2002-03-31,233.0,2002,3
Tocantins,2002-04-30,107.8,2002,4
Tocantins,2002-05-31,55.0,2002,5
Tocantins,2002-06-30,0.0,2002,6
Tocantins,2002-07-31,0.0,2002,7
Tocantins,2002-08-31,0.0,2002,8
Tocantins,2002-09-30,76.1,2002,9
Tocantins,2002-10-31,145.0,2002,10
Tocantins,2002-11-30,214.5,2002,11
Tocantins,2002-12-31,238.6,2002,12
Tocantins,2003-01-31,487.1,2003,1
Tocantins,2003-02-28,241.4,2003,2
Tocantins,2003-03-31,236.8,2003,3
Tocantins,2003-04-30,231.6,2003,4
Tocantins,2003-05-31,129.9,2003,5
Tocantins,2003-06-30,0.0,2003,6
Tocantins,2003-07-31,0.0,2003,7
Tocantins,2003-08-31,18.6,2003,8
Tocantins,2003-09-30,22.6,2003,9
Tocantins,2003-10-31,179.6,2003,10
Tocantins,2003-11-30,303.1,2003,11
Tocantins,2003-12-31,193.0,2003,12
Tocantins,2004-01-31,490.7,2004,1
Tocantins,2004-02-29,204.5,2004,2
Tocantins,2004-03-31,299.4,2004,3
Tocantins,2004-04-30,246.9,2004,4
Tocantins,2004-05-31,2.3,2004,5
Tocantins,2004-06-30,27.4,2004,6
Tocantins,2004-07-31,0.0,2004,7
Tocantins,2004-08-31,0.0,2004,8
Tocantins,2004-09-30,41.8,2004,9
Tocantins,2004-10-31,160.2,2004,10
Tocantins,2004-11-30,172.1,2004,11
Tocantins,2004-12-31,249.9,2004,12
Tocantins,2005-01-31,263.2,2005,1
Tocantins,2005-02-28,257.9,2005,2
Tocantins,2005-03-31,273.4,2005,3
Tocantins,2005-04-30,179.3,2005,4
Tocantins,2005-05-31,46.1,2005,5
Tocantins,2005-06-30,0.0,2005,6
Tocantins,2005-07-31,0.0,2005,7
Tocantins,2005-08-31,0.0,2005,8
Tocantins,2005-09-30,82.9,2005,9
Tocantins,2005-10-31,110.2,2005,10
Tocantins,2005-11-30,242.0,2005,11
Tocantins,2005-12-31,336.7,2005,12
Tocantins,2006-01-31,174.5,2006,1
Tocantins,2006-02-28,313.8,2006,2
Tocantins,2006-03-31,402.9,2006,3
Tocantins,2006-04-30,403.8,2006,4
Tocantins,2006-05-31,156.3,2006,5
Tocantins,2006-06-30,0.0,2006,6
Tocantins,2006-07-31,0.0,2006,7
Tocantins,2006-08-31,1.7,2006,8
Tocantins,2006-09-30,198.3,2006,9
Tocantins,2006-10-31,140.4,2006,10
Tocantins,2006-11-30,131.6,2006,11
Tocantins,2006-12-31,226.0,2006,12
Tocantins,2007-01-31,365.1,2007,1
Tocantins,2007-02-28,583.2,2007,2
Tocantins,2007-03-31,209.1,2007,3
Tocantins,2007-04-30,84.2,2007,4
Tocantins,2007-05-31,34.3,2007,5
Tocantins,2007-06-30,0.0,2007,6
Tocantins,2007-07-31,0.0,2007,7
Tocantins,2007-08-31,0.0,2007,8
Tocantins,2007-09-30,55.1,2007,9
Tocantins,2007-10-31,80.9,2007,10
Tocantins,2007-11-30,201.7,2007,11
Tocantins,2007-12-31,130.1,2007,12
Tocantins,2008-01-31,292.7,2008,1
Tocantins,2008-02-29,272.7,2008,2
Tocantins,2008-03-31,294.7,2008,3
Tocantins,2008-04-30,238.2,2008,4
Tocantins,2008-05-31,34.0,2008,5
Tocantins,2008-06-30,0.0,2008,6
Tocantins,2008-07-31,0.0,2008,7
Tocantins,2008-08-31,0.0,2008,8
Tocantins,2008-09-30,12.1,2008,9
Tocantins,2008-10-31,98.9,2008,10
Tocantins,2008-11-30,298.0,2008,11
Tocantins,2008-12-31,169.0,2008,12
Tocantins,2009-01-31,160.1,2009,1
Tocantins,2009-02-28,353.8,2009,2
Tocantins,2009-03-31,168.7,2009,3
Tocantins,2009-04-30,130.4,2009,4
Tocantins,2009-05-31,285.1,2009,5
Tocantins,2009-06-30,40.1,2009,6
Tocantins,2009-07-31,0.0,2009,7
Tocantins,2009-08-31,0.4,2009,8
Tocantins,2009-09-30,80.7,2009,9
Tocantins,2009-10-31,213.7,2009,10
Tocantins,2009-11-30,172.0,2009,11
Tocantins,2009-12-31,316.3,2009,12
Tocantins,2010-01-31,436.9,2010,1
Tocantins,2010-02-28,206.1,2010,2
Tocantins,2010-03-31,462.5,2010,3
Tocantins,2010-04-30,82.8,2010,4
Tocantins,2010-05-31,25.6,2010,5
Tocantins,2010-06-30,0.2,2010,6
Tocantins,2010-07-31,0.0,2010,7
Tocantins,2010-08-31,0.0,2010,8
Tocantins,2010-09-30,18.0,2010,9
Tocantins,2010-10-31,222.1,2010,10
Tocantins,2010-11-30,189.4,2010,11
Tocantins,2010-12-31,162.0,2010,12
Tocantins,2011-01-31,354.2,2011,1
Tocantins,2011-02-28,327.3,2011,2
Tocantins,2011-03-31,352.4,2011,3
Tocantins,2011-04-30,218.8,2011,4
Tocantins,2011-05-31,9.8,2011,5
Tocantins,2011-06-30,0.0,2011,6
Tocantins,2011-07-31,2.2,2011,7
Tocantins,2011-08-31,0.0,2011,8
Tocantins,2011-09-30,0.0,2011,9
Tocantins,2011-10-31,228.1,2011,10
Tocantins,2011-11-30,210.5,2011,11
Tocantins,2011-12-31,302.4,2011,12
Tocantins,2012-01-31,378.8,2012,1
Tocantins,2012-02-29,247.8,2012,2
Tocantins,2012-03-31,121.0,2012,3
Tocantins,2012-04-30,92.8,2012,4
Tocantins,2012-05-31,63.3,2012,5
Tocantins,2012-06-30,8.8,2012,6
Tocantins,2012-07-31,0.0,2012,7
Tocantins,2012-08-31,0.0,2012,8
Tocantins,2012-09-30,0.0,2012,9
Tocantins,2012-10-31,31.3,2012,10
Tocantins,2012-11-30,326.2,2012,11
Tocantins,2012-12-31,227.9,2012,12
Tocantins,2013-01-31,289.1,2013,1
Tocantins,2013-02-28,197.2,2013,2
Tocantins,2013-03-31,369.4,2013,3
Tocantins,2013-04-30,105.3,2013,4
Tocantins,2013-05-31,24.9,2013,5
Tocantins,2013-06-30,24.2,2013,6
Tocantins,2013-07-31,0.0,2013,7
Tocantins,2013-08-31,0.2,2013,8
Tocantins,2013-09-30,10.5,2013,9
Tocantins,2013-10-31,114.5,2013,10
Tocantins,2013-11-30,281.0,2013,11
Tocantins,2013-12-31,433.0,2013,12
Tocantins,2014-01-31,291.4,2014,1
Tocantins,2014-02-28,281.1,2014,2
Tocantins,2014-03-31,363.6,2014,3
Tocantins,2014-04-30,179.8,2014,4
Tocantins,2014-05-31,52.3,2014,5
Tocantins,2014-06-30,0.0,2014,6
Tocantins,2014-07-31,0.0,2014,7
Tocantins,2014-08-31,0.0,2014,8
Tocantins,2014-09-30,82.0,2014,9
Tocantins,2014-10-31,155.4,2014,10
Tocantins,2014-11-30,191.1,2014,11
Tocantins,2014-12-31,247.2,2014,12
Tocantins,2015-01-31,152.6,2015,1
Tocantins,2015-02-28,201.3,2015,2
Tocantins,2015-03-31,145.3,2015,3
Tocantins,2015-04-30,308.0,2015,4
Tocantins,2015-05-31,103.7,2015,5
Tocantins,2015-06-30,0.0,2015,6
Tocantins,2015-07-31,0.0,2015,7
Tocantins,2015-08-31,0.0,2015,8
Tocantins,2015-09-30,97.9,2015,9
Tocantins,2015-10-31,132.9,2015,10
Tocantins,2015-11-30,102.6,2015,11
Tocantins,2015-12-31,149.4,2015,12
Tocantins,2016-01-31,429.6,2016,1
Tocantins,2016-02-29,4.8,2016,2
Tocantins,2016-03-31,161.7,2016,3
Tocantins,2016-04-30,80.5,2016,4
Tocantins,2016-05-31,2.6,2016,5
Tocantins,2016-06-30,18.2,2016,6
Tocantins,2016-07-31,0.0,2016,7
Tocantins,2016-08-31,0.0,2016,8
Tocantins,2016-09-30,100.1,2016,9
Tocantins,2016-10-31,38.0,2016,10
Tocantins,2016-11-30,180.9,2016,11
Tocantins,2016-12-31,254.1,2016,12
Tocantins,2017-01-31,424.1,2017,1
Tocantins,2017-02-28,288.8,2017,2
Tocantins,2017-03-31,207.4,2017,3
Tocantins,2017-04-30,163.9,2017,4
Tocantins,2017-05-31,17.8,2017,5
Tocantins,2017-06-30,0.0,2017,6
Tocantins,2017-07-31,0.0,2017,7
Tocantins,2017-08-31,0.0,2017,8
Tocantins,2017-09-30,0.0,2017,9
Tocantins,2017-10-31,21.6,2017,10
Tocantins,2017-11-30,197.1,2017,11
Goias,1998-01-31,245.9,1998,1
Goias,1998-02-28,326.3,1998,2
Goias,1998-03-31,264.2,1998,3
Goias,1998-04-30,69.6,1998,4
Goias,1998-05-31,20.5,1998,5
Goias,1998-06-30,0.4,1998,6
Goias,1998-07-31,0.0,1998,7
Goias,1998-08-31,3.6,1998,8
Goias,1998-09-30,41.3,1998,9
Goias,1998-10-31,145.6,1998,10
Goias,1998-11-30,256.0,1998,11
Goias,1998-12-31,201.0,1998,12
Goias,1999-01-31,196.5,1999,1
Goias,1999-02-28,188.2,1999,2
Goias,1999-03-31,119.2,1999,3
Goias,1999-04-30,27.6,1999,4
Goias,1999-05-31,66.7,1999,5
Goias,1999-06-30,7.0,1999,6
Goias,1999-07-31,0.0,1999,7
Goias,1999-08-31,0.0,1999,8
Goias,1999-09-30,70.9,1999,9
Goias,1999-10-31,175.0,1999,10
Goias,1999-11-30,200.8,1999,11
Goias,1999-12-31,295.6,1999,12
Goias,2000-01-31,385.7,2000,1
Goias,2000-02-29,319.8,2000,2
Goias,2000-03-31,207.4,2000,3
Goias,2000-04-30,44.6,2000,4
Goias,2000-05-31,9.4,2000,5
Goias,2000-06-30,0.0,2000,6
Goias,2000-07-31,0.6,2000,7
Goias,2000-08-31,31.5,2000,8
Goias,2000-09-30,106.0,2000,9
Goias,2000-10-31,84.3,2000,10
Goias,2000-11-30,327.8,2000,11
Goias,2000-12-31,316.4,2000,12
Goias,2001-01-31,209.0,2001,1
Goias,2001-02-28,226.9,2001,2
Goias,2001-03-31,181.6,2001,3
Goias,2001-04-30,172.0,2001,4
Goias,2001-05-31,72.1,2001,5
Goias,2001-06-30,2.0,2001,6
Goias,2001-07-31,0.0,2001,7
Goias,2001-08-31,51.5,2001,8
Goias,2001-09-30,124.5,2001,9
Goias,2001-10-31,185.0,2001,10
Goias,2001-11-30,314.7,2001,11
Goias,2001-12-31,227.6,2001,12
Goias,2002-01-31,253.7,2002,1
Goias,2002-02-28,398.0,2002,2
Goias,2002-03-31,300.3,2002,3
Goias,2002-04-30,27.5,2002,4
Goias,2002-05-31,12.0,2002,5
Goias,2002-06-30,0.0,2002,6
Goias,2002-07-31,0.2,2002,7
Goias,2002-08-31,6.3,2002,8
Goias,2002-09-30,69.5,2002,9
Goias,2002-10-31,34.4,2002,10
Goias,2002-11-30,149.7,2002,11
Goias,2002-12-31,284.8,2002,12
Goias,2003-01-31,314.9,2003,1
Goias,2003-02-28,267.5,2003,2
Goias,2003-03-31,202.3,2003,3
Goias,2003-04-30,107.9,2003,4
Goias,2003-05-31,0.2,2003,5
Goias,2003-06-30,0.0,2003,6
Goias,2003-07-31,0.0,2003,7
Goias,2003-08-31,12.9,2003,8
Goias,2003-09-30,35.3,2003,9
Goias,2003-10-31,110.5,2003,10
Goias,2003-11-30,265.2,2003,11
Goias,2003-12-31,224.3,2003,12
Goias,2004-01-31,282.3,2004,1
Goias,2004-02-29,310.2,2004,2
Goias,2004-03-31,264.2,2004,3
Goias,2004-04-30,120.3,2004,4
Goias,2004-05-31,18.0,2004,5
Goias,2004-06-30,1.0,2004,6
Goias,2004-07-31,5.8,2004,7
Goias,2004-08-31,0.0,2004,8
Goias,2004-09-30,6.2,2004,9
Goias,2004-10-31,168.1,2004,10
Goias,2004-11-30,128.6,2004,11
Goias,2004-12-31,251.2,2004,12
Goias,2005-01-31,237.5,2005,1
Goias,2005-02-28,176.4,2005,2
Goias,2005-03-31,526.0,2005,3
Goias,2005-04-30,50.4,2005,4
Goias,2005-05-31,34.2,2005,5
Goias,2005-06-30,2.6,2005,6
Goias,2005-07-31,0.0,2005,7
Goias,2005-08-31,3.2,2005,8
Goias,2005-09-30,55.8,2005,9
Goias,2005-10-31,90.9,2005,10
Goias,2005-11-30,269.7,2005,11
Goias,2005-12-31,460.2,2005,12
Goias,2006-01-31,137.9,2006,1
Goias,2006-02-28,217.4,2006,2
Goias,2006-03-31,319.1,2006,3
Goias,2006-04-30,206.2,2006,4
Goias,2006-05-31,20.1,2006,5
Goias,2006-06-30,0.0,2006,6
Goias,2006-07-31,0.0,2006,7
Goias,2006-08-31,10.6,2006,8
Goias,2006-09-30,84.1,2006,9
Goias,2006-10-31,283.4,2006,10
Goias,2006-11-30,188.2,2006,11
Goias,2006-12-31,238.1,2006,12
Goias,2007-01-31,200.1,2007,1
Goias,2007-02-28,267.4,2007,2
Goias,2007-03-31,87.3,2007,3
Goias,2007-04-30,59.6,2007,4
Goias,2007-05-31,9.2,2007,5
Goias,2007-06-30,5.1,2007,6
Goias,2007-07-31,6.0,2007,7
Goias,2007-08-31,0.0,2007,8
Goias,2007-09-30,1.8,2007,9
Goias,2007-10-31,55.9,2007,10
Goias,2007-11-30,223.1,2007,11
Goias,2007-12-31,179.7,2007,12
Goias,2008-01-31,280.8,2008,1
Goias,2008-02-29,294.4,2008,2
Goias,2008-03-31,373.8,2008,3
Goias,2008-04-30,202.2,2008,4
Goias,2008-05-31,53.2,2008,5
Goias,2008-06-30,0.0,2008,6
